PdfType: replica
Format: lhagrid1
---
1.000000e-09 1.131190e-09 1.381630e-09 1.687530e-09 2.061150e-09 2.517500e-09 3.074880e-09 3.755670e-09 4.587180e-09 5.602800e-09 6.843270e-09 8.358390e-09 1.020900e-08 1.246930e-08 1.523000e-08 1.860190e-08 2.272050e-08 2.775080e-08 3.389490e-08 4.139940e-08 5.056530e-08 6.176060e-08 7.543460e-08 9.213600e-08 1.125350e-07 1.374510e-07 1.678830e-07 2.050520e-07 2.504520e-07 3.059020e-07 3.736300e-07 4.563530e-07 5.573900e-07 6.807980e-07 8.315290e-07 1.015630e-06 1.240500e-06 1.515140e-06 1.850600e-06 2.260330e-06 2.760770e-06 3.372020e-06 4.118590e-06 5.030460e-06 6.144210e-06 7.504560e-06 9.166090e-06 1.119550e-05 1.367420e-05 1.670170e-05 2.039950e-05 2.491600e-05 3.043250e-05 3.717030e-05 4.539990e-05 5.545160e-05 6.772870e-05 8.272410e-05 1.010390e-04 1.234100e-04 1.507330e-04 1.841060e-04 2.248670e-04 2.746540e-04 3.354630e-04 4.097350e-04 5.004510e-04 6.112530e-04 7.465860e-04 9.118820e-04 1.113780e-03 1.360370e-03 1.661560e-03 2.029430e-03 2.478750e-03 3.027550e-03 3.697860e-03 4.516580e-03 5.516560e-03 6.737950e-03 8.229750e-03 1.005180e-02 1.116455e-02 1.227730e-02 1.363645e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484725e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706775e-02 4.076220e-02 4.527465e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754185e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007605e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496515e-01 1.546380e-01 1.599685e-01 1.652990e-01 1.709965e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953865e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914815e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560165e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067955e-01 4.203500e-01 4.348395e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311145e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674485e-01 5.737530e-01 5.801995e-01 5.866460e-01 5.932375e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341345e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778515e-01 6.853830e-01 6.930835e-01 7.007840e-01 7.086575e-01 7.165310e-01 7.245815e-01 7.326320e-01 7.408635e-01 7.490950e-01 7.575115e-01 7.659280e-01 7.745335e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217745e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464875e-01 8.496230e-01 8.527815e-01 8.559400e-01 8.591215e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784265e-01 8.816800e-01 8.849575e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981655e-01 9.014920e-01 9.048435e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183485e-01 9.217500e-01 9.251765e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389845e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529995e-01 9.565290e-01 9.600845e-01 9.636400e-01 9.672225e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816585e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.295000e+00 1.298750e+00 1.464610e+00 1.659240e+00 1.890670e+00 2.167490e+00 2.500670e+00 2.904300e+00 3.396640e+00 4.001450e+00 4.750000e+00 5.767150e+00 7.070720e+00 8.758190e+00 1.096570e+01 1.388560e+01 1.779290e+01 2.308550e+01 3.034710e+01 4.044480e+01 5.468640e+01 7.507240e+01 1.047120e+02 1.485170e+02 2.143800e+02 3.152120e+02 4.725370e+02 7.229460e+02 1.129950e+03 1.806160e+03 2.955930e+03 4.958860e+03 8.538140e+03 1.510790e+04 2.751070e+04 5.162750e+04 1.000000e+05 
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000e+00 3.09301219e-04 -1.85524102e+01 -1.65758248e+00 -1.65202926e+00 -1.65203600e+00 -1.65759564e+00 -1.85524102e+01 3.09301219e-04 0.00000000e+00 9.31292726e+03
0.00000000e+00 -6.04470034e-07 -1.76314231e+01 -7.43057252e-01 -7.37513727e-01 -7.37520651e-01 -7.43055662e-01 -1.76314231e+01 -6.04470034e-07 0.00000000e+00 9.31446392e+03
0.00000000e+00 6.77890518e+01 1.81290856e+01 3.47534182e+01 3.47590290e+01 3.47590184e+01 3.47534152e+01 1.81290856e+01 6.77890518e+01 0.00000000e+00 9.27929288e+03
0.00000000e+00 9.98279727e+01 5.11548161e+01 6.75514202e+01 6.75569761e+01 6.75569960e+01 6.75514118e+01 5.11548161e+01 9.98279727e+01 0.00000000e+00 9.28860177e+03
0.00000000e+00 1.29762448e+02 8.21599213e+01 9.83413119e+01 9.83470589e+01 9.83470575e+01 9.83413239e+01 8.21599213e+01 1.29762448e+02 0.00000000e+00 9.30905268e+03
0.00000000e+00 1.58044185e+02 1.11447444e+02 1.27425336e+02 1.27431127e+02 1.27431135e+02 1.27425332e+02 1.11447444e+02 1.58044185e+02 0.00000000e+00 9.34070131e+03
0.00000000e+00 1.84934315e+02 1.39289239e+02 1.55072871e+02 1.55078934e+02 1.55078942e+02 1.55072892e+02 1.39289239e+02 1.84934315e+02 0.00000000e+00 9.38377152e+03
0.00000000e+00 2.10659103e+02 1.65915982e+02 1.81514000e+02 1.81520098e+02 1.81520094e+02 1.81514019e+02 1.65915982e+02 2.10659103e+02 0.00000000e+00 9.43765835e+03
0.00000000e+00 2.35397487e+02 1.91512757e+02 2.06934646e+02 2.06939328e+02 2.06939317e+02 2.06934612e+02 1.91512757e+02 2.35397487e+02 0.00000000e+00 9.50524808e+03
0.00000000e+00 2.59329046e+02 2.16264317e+02 2.31515806e+02 2.31520529e+02 2.31520515e+02 2.31515825e+02 2.16264317e+02 2.59329046e+02 0.00000000e+00 9.58593985e+03
0.00000000e+00 2.82601193e+02 2.40320074e+02 2.55406310e+02 2.55412340e+02 2.55412333e+02 2.55406289e+02 2.40320074e+02 2.82601193e+02 0.00000000e+00 9.68098209e+03
3.94370953e+01 3.07051664e+02 2.65595892e+02 2.80507343e+02 2.80513402e+02 2.80513409e+02 2.80507323e+02 2.65595892e+02 3.07051664e+02 3.94370953e+01 9.73842049e+03
6.95944557e+01 3.31296638e+02 2.90612276e+02 3.05359455e+02 3.05365068e+02 3.05365086e+02 3.05359412e+02 2.90612276e+02 3.31296638e+02 6.95944557e+01 9.82072929e+03
9.92895522e+01 3.55282293e+02 3.15343772e+02 3.29931373e+02 3.29936119e+02 3.29936010e+02 3.29931388e+02 3.15343772e+02 3.55282293e+02 9.92895522e+01 9.92915485e+03
1.28683082e+02 3.79156455e+02 3.39940304e+02 3.54371248e+02 3.54377666e+02 3.54377681e+02 3.54371226e+02 3.39940304e+02 3.79156455e+02 1.28683082e+02 1.00669429e+04
1.57955799e+02 4.03088002e+02 3.64573993e+02 3.78851915e+02 3.78857114e+02 3.78857111e+02 3.78851927e+02 3.64573993e+02 4.03088002e+02 1.57955799e+02 1.02380683e+04
1.87298833e+02 4.27253445e+02 3.89420793e+02 4.03549892e+02 4.03554796e+02 4.03554815e+02 4.03549959e+02 3.89420793e+02 4.27253445e+02 1.87298833e+02 1.04472551e+04
2.16889277e+02 4.51825145e+02 4.14654416e+02 4.28637054e+02 4.28642621e+02 4.28642631e+02 4.28637083e+02 4.14654416e+02 4.51825145e+02 2.16889277e+02 1.06995475e+04
2.46944235e+02 4.77006601e+02 4.40480803e+02 4.54319624e+02 4.54326120e+02 4.54326121e+02 4.54319672e+02 4.40480803e+02 4.77006601e+02 2.46944235e+02 1.10011073e+04
2.77665158e+02 5.02996363e+02 4.67097807e+02 4.80795768e+02 4.80801186e+02 4.80801265e+02 4.80795856e+02 4.67097807e+02 5.02996363e+02 2.77665158e+02 1.13585257e+04
3.09291923e+02 5.30023540e+02 4.94735566e+02 5.08296297e+02 5.08302324e+02 5.08302343e+02 5.08296152e+02 4.94735566e+02 5.30023540e+02 3.09291923e+02 1.17793613e+04
3.42080708e+02 5.58337563e+02 5.23645452e+02 5.37070865e+02 5.37076661e+02 5.37076593e+02 5.37071046e+02 5.23645452e+02 5.58337563e+02 3.42080708e+02 1.22721206e+04
