PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
  9.5361614E-08  3.1787202E-08  3.8942952E+00 -4.1665874E+00  1.1960560E+01  1.1960137E+01 -4.1670103E+00  3.8937566E+00  3.1791085E-08  9.5373252E-08 -1.6236406E+02
  9.5373252E-08 -3.1787202E-08  3.1027801E+00 -4.8595247E+00  1.1070543E+01  1.1070118E+01 -4.8599529E+00  3.1022329E+00 -3.1791085E-08  9.5361614E-08 -1.7366431E+02
  0.0000000E+00  6.3582171E-08  2.3830135E+00 -5.4852219E+00  1.0256785E+01  1.0256353E+01 -5.4856553E+00  2.3824580E+00  6.3574404E-08  0.0000000E+00 -1.8766275E+02
 -3.1800784E-08 -4.7687596E-08  1.7290168E+00 -6.0494566E+00  9.5131016E+00  9.5126638E+00 -6.0498934E+00  1.7284529E+00 -4.7679837E-08 -3.1777503E-08 -2.0441624E+02
  9.5355787E-08 -3.1793025E-08  3.5922806E+00 -3.6123252E+00  1.0802800E+01  1.0802331E+01 -3.6127946E+00  3.5916762E+00 -3.1785262E-08  9.5379072E-08 -1.3752797E+02
 -6.3566645E-08 -9.5371313E-08  2.9590294E+00 -4.1708875E+00  1.0094936E+01  1.0094462E+01 -4.1713629E+00  2.9584160E+00 -9.5363553E-08 -6.3589930E-08 -1.4799579E+02
 -1.1641532E-11  3.8805109E-12  2.3878448E+00 -4.6555319E+00  9.4372959E+00  9.4368134E+00 -4.6560121E+00  2.3872228E+00 -3.8805109E-12  1.1641532E-11 -1.5995204E+02
  9.5375192E-08 -3.1777503E-08  1.8770715E+00 -5.0839024E+00  8.8441973E+00  8.8437157E+00 -5.0843868E+00  1.8764411E+00 -3.1800784E-08  9.5359674E-08 -1.7432573E+02
  1.1641532E-11 -3.8805109E-12  3.3147910E+00 -3.1243587E+00  9.7604408E+00  9.7599201E+00 -3.1248806E+00  3.3141124E+00  3.8805109E-12 -1.1641532E-11 -1.1649183E+02
