PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
  1.1921050E-08 -1.1920565E-08  3.3433023E-01  4.8287326E-01  4.8288584E-01  4.8293504E-01  4.8294765E-01  3.3430654E-01 -1.1921292E-08  1.1920807E-08  1.4003464E+02
  1.9073487E-07 -6.3578774E-08  4.8426700E+00  4.9908814E+00  4.9908948E+00  4.9909453E+00  4.9909587E+00  4.8426456E+00 -6.3577801E-08  1.9073487E-07  1.5044130E+02
 -3.8147010E-07 -1.2715694E-07  9.5391541E+00  9.6870546E+00  9.6870689E+00  9.6871214E+00  9.6871357E+00  9.5391293E+00 -1.2715621E-07 -3.8146936E-07  1.7028339E+02
  3.8146899E-07  1.2715682E-07  1.4452184E+01  1.4599797E+01  1.4599812E+01  1.4599869E+01  1.4599883E+01  1.4452160E+01  1.2715633E-07  3.8147044E-07  2.0091339E+02
  0.0000000E+00  7.9468006E-09  3.3109531E-01  4.7810966E-01  4.7812459E-01  4.7818163E-01  4.7819656E-01  3.3106697E-01  7.9477713E-09  0.0000000E+00  1.3474544E+02
  1.9073414E-07 -6.3578042E-08  4.4673557E+00  4.6140423E+00  4.6140575E+00  4.6141176E+00  4.6141329E+00  4.4673276E+00 -6.3578533E-08  1.9073559E-07  1.4687025E+02
 -4.8506387E-13  2.5431243E-07  8.7660923E+00  8.9124699E+00  8.9124861E+00  8.9125471E+00  8.9125633E+00  8.7660618E+00  2.5431387E-07  4.8506387E-13  1.6792976E+02
 -3.8147044E-07  3.8146996E-07  1.3253826E+01  1.3399920E+01  1.3399936E+01  1.3399999E+01  1.3400015E+01  1.3253796E+01  3.8146948E-07 -3.8146899E-07  1.9903464E+02
  7.2759577E-13 -7.9465581E-09  3.2789198E-01  4.7339171E-01  4.7340938E-01  4.7347540E-01  4.7349307E-01  3.2785791E-01 -7.9480138E-09 -7.2759577E-13  1.2965582E+02
 -4.8506387E-13 -6.3578042E-08  4.1160135E+00  4.2611876E+00  4.2612062E+00  4.2612753E+00  4.2612934E+00  4.1159792E+00 -6.3578533E-08  4.8506387E-13  1.4318959E+02
 -4.8506387E-13  1.2715584E-07  8.0440636E+00  8.1889315E+00  8.1889515E+00  8.1890230E+00  8.1890430E+00  8.0440283E+00  1.2715731E-07  4.8506387E-13  1.6512576E+02
 -2.5431316E-07 -3.8147022E-07  1.2136508E+01  1.2281096E+01  1.2281116E+01  1.2281191E+01  1.2281211E+01  1.2136474E+01 -3.8146925E-07 -2.5431316E-07  1.9633667E+02
 -7.9465581E-09 -1.1921172E-08  3.2472044E-01  4.6871921E-01  4.6874014E-01  4.6881658E-01  4.6883747E-01  3.2467964E-01 -1.1920687E-08 -7.9480138E-09  1.2475823E+02
  9.5367433E-08 -3.1790115E-08  3.7875342E+00  3.9312098E+00  3.9312317E+00  3.9313121E+00  3.9313340E+00  3.7874932E+00 -3.1788172E-08  9.5367433E-08  1.3943689E+02
  0.0000000E+00  9.7012773E-13  7.3704572E+00  7.5138297E+00  7.5138521E+00  7.5139365E+00  7.5139589E+00  7.3704152E+00 -9.7012773E-13  0.0000000E+00  1.6193018E+02
  0.0000000E+00 -4.8506387E-13  1.1095922E+01  1.1239016E+01  1.1239040E+01  1.1239125E+01  1.1239150E+01  1.1095881E+01  4.8506387E-13  0.0000000E+00  1.9291278E+02
  0.0000000E+00 -7.9482563E-09  3.2158032E-01  4.6409130E-01  4.6411610E-01  4.6420461E-01  4.6422940E-01  3.2153147E-01 -7.9463156E-09  0.0000000E+00  1.2004536E+02
 -1.9073487E-07 -6.3578291E-08  3.4808509E+00  3.6230409E+00  3.6230669E+00  3.6231589E+00  3.6231849E+00  3.4808006E+00 -6.3578291E-08 -1.9073487E-07  1.3560898E+02
 -9.7012773E-13 -1.4551915E-12  6.7428994E+00  6.8847895E+00  6.8848171E+00  6.8849125E+00  6.8849401E+00  6.7428489E+00  1.4551915E-12  9.7012773E-13  1.5836987E+02
 -2.5431339E-07 -3.8147044E-07  1.0128023E+01  1.0269636E+01  1.0269665E+01  1.0269764E+01  1.0269793E+01  1.0127971E+01 -3.8146899E-07 -2.5431291E-07  1.8883363E+02
