PdfType: error
Format: lhagrid1
---
   9.261360E-010   1.131190E-009   1.381630E-009   1.687530E-009   2.061150E-009   2.517500E-009   3.074880E-009   3.755670E-009   4.587180E-009   5.602800E-009   6.843270E-009   8.358390E-009   1.020900E-008   1.246930E-008   1.523000E-008   1.860190E-008   2.272050E-008   2.775080E-008   3.389490E-008   4.139940E-008   5.056530E-008   6.176060E-008   7.543460E-008   9.213600E-008   1.125350E-007   1.374510E-007   1.678830E-007   2.050520E-007   2.504520E-007   3.059020E-007   3.736300E-007   4.563530E-007   5.573900E-007   6.807980E-007   8.315290E-007   1.015630E-006   1.240500E-006   1.515140E-006   1.850600E-006   2.260330E-006   2.760770E-006   3.372020E-006   4.118590E-006   5.030460E-006   6.144210E-006   7.504560E-006   9.166090E-006   1.119550E-005   1.367420E-005   1.670170E-005   2.039950E-005   2.491600E-005   3.043250E-005   3.717030E-005   4.539990E-005   5.545160E-005   6.772870E-005   8.272410E-005   1.010390E-004   1.234100E-004   1.507330E-004   1.841060E-004   2.248670E-004   2.746540E-004   3.354630E-004   4.097350E-004   5.004510E-004   6.112530E-004   7.465860E-004   9.118820E-004   1.113780E-003   1.360370E-003   1.661560E-003   2.029430E-003   2.478750E-003   3.027550E-003   3.697860E-003   4.516580E-003   5.516560E-003   6.737950E-003   8.229750E-003   1.005180E-002   1.227730E-002   1.499560E-002   1.831560E-002   2.237080E-002   2.732370E-002   3.337330E-002   4.076220E-002   4.978710E-002   6.081010E-002   7.427360E-002   9.071800E-002   1.108030E-001   1.353350E-001   1.446650E-001   1.546380E-001   1.652990E-001   1.766940E-001   1.888760E-001   2.018970E-001   2.158150E-001   2.306930E-001   2.465970E-001   2.635970E-001   2.817690E-001   3.011940E-001   3.219580E-001   3.441540E-001   3.678790E-001   3.932410E-001   4.203500E-001   4.493290E-001   4.803050E-001   5.134170E-001   5.488120E-001   5.611440E-001   5.737530E-001   5.866460E-001   5.998290E-001   6.133070E-001   6.270890E-001   6.411800E-001   6.555880E-001   6.703200E-001   6.853830E-001   7.007840E-001   7.165310E-001   7.326320E-001   7.490950E-001   7.659280E-001   7.831390E-001   8.007370E-001   8.187310E-001   8.248180E-001   8.309500E-001   8.371280E-001   8.433520E-001   8.496230E-001   8.559400E-001   8.623030E-001   8.687150E-001   8.751730E-001   8.816800E-001   8.882350E-001   8.948390E-001   9.014920E-001   9.081950E-001   9.149470E-001   9.217500E-001   9.286030E-001   9.355070E-001   9.424620E-001   9.494700E-001   9.565290E-001   9.636400E-001   9.708050E-001   9.780230E-001   9.852940E-001   9.926200E-001   1.000000E+000
   1.295000E+000   1.298750E+000   1.464610E+000   1.659240E+000   1.890670E+000   2.167490E+000   2.500670E+000   2.904300E+000   3.396640E+000   4.001450E+000   4.750000E+000   5.767150E+000   7.070720E+000   8.758190E+000   1.096570E+001   1.388560E+001   1.779290E+001   2.308550E+001   3.034710E+001   4.044480E+001   5.468640E+001   7.507240E+001   1.047120E+002   1.485170E+002   2.143800E+002   3.152120E+002   4.725370E+002   7.229460E+002   1.129950E+003   1.806160E+003   2.955930E+003   4.958860E+003   8.538140E+003   1.510790E+004   2.751070E+004   5.162750E+004   1.000000E+005
 -5 -4 -3 -2 -1  1  2  3  4  5 21
   0.00000000E+000   0.00000000E+000   8.68144142E-001   6.98308396E-001   6.98137061E-001   6.98137987E-001   6.98309322E-001   8.68144142E-001   0.00000000E+000   0.00000000E+000   3.24302265E-004
   0.00000000E+000   0.00000000E+000   8.75666219E-001   7.05842513E-001   7.05672104E-001   7.05672104E-001   7.05843439E-001   8.75666219E-001   0.00000000E+000   0.00000000E+000  -4.33363114E-002
   0.00000000E+000   1.38183196E-002   1.22665787E+000   1.05730464E+000   1.05711941E+000   1.05711941E+000   1.05730464E+000   1.22665787E+000   1.38183196E-002   0.00000000E+000  -1.64605856E+000
   0.00000000E+000   4.04701057E-001   1.61418096E+000   1.44522597E+000   1.44504074E+000   1.44504074E+000   1.44523523E+000   1.61418096E+000   4.04701057E-001   0.00000000E+000  -3.56578104E+000
   0.00000000E+000   8.54850386E-001   2.06117124E+000   1.89260522E+000   1.89241073E+000   1.89241073E+000   1.89260522E+000   2.06117124E+000   8.54850386E-001   0.00000000E+000  -4.54979128E+000
   0.00000000E+000   1.38670343E+000   2.59005046E+000   2.42183638E+000   2.42164189E+000   2.42164189E+000   2.42184564E+000   2.59005046E+000   1.38670343E+000   0.00000000E+000  -3.87993564E+000
   0.00000000E+000   2.02524642E+000   3.22575947E+000   3.05788806E+000   3.05767505E+000   3.05768431E+000   3.05788806E+000   3.22575947E+000   2.02524642E+000   0.00000000E+000  -6.34584683E-001
   0.00000000E+000   2.79857924E+000   3.99638798E+000   3.82884997E+000   3.82862770E+000   3.82863696E+000   3.82884997E+000   3.99638798E+000   2.79857924E+000   0.00000000E+000   6.32405485E+000
   0.00000000E+000   3.73857024E+000   4.93379505E+000   4.76656267E+000   4.76634040E+000   4.76634040E+000   4.76656267E+000   4.93379505E+000   3.73857024E+000   0.00000000E+000   1.83639803E+001
   0.00000000E+000   4.88137575E+000   6.07411852E+000   5.90718251E+000   5.90695098E+000   5.90695098E+000   5.90718251E+000   6.07411852E+000   4.88137575E+000   0.00000000E+000   3.70986002E+001
   0.00000000E+000   6.26805140E+000   7.45840474E+000   7.29175583E+000   7.29151503E+000   7.29152430E+000   7.29175583E+000   7.45840474E+000   6.26805140E+000   0.00000000E+000   6.44034048E+001
   1.80080662E-001   8.13825340E+000   9.32609691E+000   9.15972584E+000   9.15948504E+000   9.15948504E+000   9.15973510E+000   9.32609691E+000   8.13825340E+000   1.80080662E-001   1.07287299E+002
   2.50134515E+000   1.04157885E+001   1.16011500E+001   1.14350938E+001   1.14349086E+001   1.14349086E+001   1.14350938E+001   1.16011500E+001   1.04157885E+001   2.50134515E+000   1.60204858E+002
   5.30800956E+000   1.31794710E+001   1.43626097E+001   1.41968314E+001   1.41965535E+001   1.41965535E+001   1.41968314E+001   1.43626097E+001   1.31794710E+001   5.30800956E+000   2.31250602E+002
   8.69177710E+000   1.65211549E+001   1.77018857E+001   1.75363852E+001   1.75361073E+001   1.75361073E+001   1.75363852E+001   1.77018857E+001   1.65211549E+001   8.69177710E+000   3.24442111E+002
   1.27574308E+001   2.05453084E+001   2.17238165E+001   2.15585938E+001   2.15583160E+001   2.15583160E+001   2.15585938E+001   2.17238165E+001   2.05453084E+001   1.27574308E+001   4.44365610E+002
   1.76240902E+001   2.53712179E+001   2.65475032E+001   2.63825584E+001   2.63822806E+001   2.63822806E+001   2.63825584E+001   2.65475032E+001   2.53712179E+001   1.76240902E+001   5.96213942E+002
   2.34270732E+001   3.11340065E+001   3.23080691E+001   3.21434022E+001   3.21431243E+001   3.21431243E+001   3.21434022E+001   3.23080691E+001   3.11340065E+001   2.34270732E+001   7.85836583E+002
   3.03189142E+001   3.79862089E+001   3.91582341E+001   3.89937523E+001   3.89934745E+001   3.89934745E+001   3.89937523E+001   3.91582341E+001   3.79862089E+001   3.03189142E+001   1.01978687E+003
   3.84716894E+001   4.60998086E+001   4.72697036E+001   4.71054997E+001   4.71052218E+001   4.71052218E+001   4.71054997E+001   4.72697036E+001   4.60998086E+001   3.84716894E+001   1.30537017E+003
   4.80782203E+001   5.56678122E+001   5.68355771E+001   5.66716510E+001   5.66712806E+001   5.66713732E+001   5.66716510E+001   5.68355771E+001   5.56678122E+001   4.80782203E+001   1.65067998E+003
   5.93543892E+001   6.69058243E+001   6.80715517E+001   6.79079035E+001   6.79075330E+001   6.79075330E+001   6.79079035E+001   6.80715517E+001   6.69058243E+001   5.93543892E+001   2.06467203E+003
   7.25409914E+001   8.00546402E+001   8.12183300E+001   8.10548670E+001   8.10545892E+001   8.10545892E+001   8.10548670E+001   8.12183300E+001   8.00546402E+001   7.25409914E+001   2.55720968E+003
   8.79054024E+001   9.53818205E+001   9.65431950E+001   9.63801951E+001   9.63801951E+001   9.63801951E+001   9.63801951E+001   9.65431950E+001   9.53818205E+001   8.79054024E+001   3.13907314E+003
   1.05744356E+002   1.13184007E+002   1.14343529E+002   1.14180529E+002   1.14180529E+002   1.14180529E+002   1.14180529E+002   1.14343529E+002   1.13184007E+002   1.05744356E+002   3.82207992E+003
   1.26386075E+002   1.33788680E+002   1.34946350E+002   1.34784277E+002   1.34783350E+002   1.34783350E+002   1.34784277E+002   1.34946350E+002   1.33788680E+002   1.26386075E+002   4.61907552E+003
   1.50191475E+002   1.57557961E+002   1.58713779E+002   1.58551705E+002   1.58551705E+002   1.58551705E+002   1.58551705E+002   1.58713779E+002   1.57557961E+002   1.50191475E+002   5.54400754E+003
   1.77559720E+002   1.84890086E+002   1.86044052E+002   1.85881978E+002   1.85881052E+002   1.85881052E+002   1.85881978E+002   1.86044052E+002   1.84890086E+002   1.77559720E+002   6.61199053E+003
   2.08925168E+002   2.16219415E+002   2.17371528E+002   2.17209454E+002   2.17209454E+002   2.17209454E+002   2.17209454E+002   2.17371528E+002   2.16219415E+002   2.08925168E+002   7.83933374E+003
   2.44765705E+002   2.52024759E+002   2.53175020E+002   2.53012946E+002   2.53012946E+002   2.53012946E+002   2.53012946E+002   2.53175020E+002   2.52024759E+002   2.44765705E+002   9.24358745E+003
   2.85601820E+002   2.92826607E+002   2.93975015E+002   2.93812941E+002   2.93812941E+002   2.93812941E+002   2.93812941E+002   2.93975015E+002   2.92826607E+002   2.85601820E+002   1.08435707E+004
   3.32002159E+002   3.39191753E+002   3.40338310E+002   3.40177162E+002   3.40176236E+002   3.40176236E+002   3.40177162E+002   3.40338310E+002   3.39191753E+002   3.32002159E+002   1.26596308E+004
   3.84582605E+002   3.91737005E+002   3.92881709E+002   3.92720562E+002   3.92719636E+002   3.92719636E+002   3.92720562E+002   3.92881709E+002   3.91737005E+002   3.84582605E+002   1.47131522E+004
   4.44009973E+002   4.51131033E+002   4.52272959E+002   4.52112737E+002   4.52111811E+002   4.52111811E+002   4.52112737E+002   4.52272959E+002   4.51131033E+002   4.44009973E+002   1.70271956E+004
   5.11009430E+002   5.18095297E+002   5.19236296E+002   5.19076075E+002   5.19075148E+002   5.19075148E+002   5.19076075E+002   5.19236296E+002   5.18095297E+002   5.11009430E+002   1.96263037E+004
   5.86360781E+002   5.93413307E+002   5.94552454E+002   5.94391306E+002   5.94391306E+002   5.94391306E+002   5.94391306E+002   5.94552454E+002   5.93413307E+002   5.86360781E+002   2.25365008E+004
   6.70904958E+002   6.77923217E+002   6.79060512E+002   6.78900290E+002   6.78900290E+002   6.78900290E+002   6.78900290E+002   6.79060512E+002   6.77923217E+002   6.70904958E+002   2.57852007E+004
   0.00000000E+000   0.00000000E+000   8.62100260E-001   6.93461324E-001   6.93273546E-001   6.93274678E-001   6.93462455E-001   8.62100260E-001   0.00000000E+000   0.00000000E+000   3.61969488E-004
   0.00000000E+000   0.00000000E+000   8.69468832E-001   7.00842339E-001   7.00653430E-001   7.00654561E-001   7.00842339E-001   8.69468832E-001   0.00000000E+000   0.00000000E+000  -4.14317568E-002
   0.00000000E+000   1.09654957E-002   1.21340489E+000   1.04523766E+000   1.04504083E+000   1.04504196E+000   1.04523879E+000   1.21340489E+000   1.09654957E-002   0.00000000E+000  -1.54666478E+000
